"Id"	"Sireid"	"Damid"	"MGdamid"	"MGsireid"	"PGdamid"	"PGsireid"	"Batch"	"Ptype1"	"Ptype2"	"Ptype3"	"Ftype1"	"Ftype2"	"Ftype3"
3932	1087	1487	186	16	158	13	1	365.79	404.08	338.12	17.37	149.36	88.98
3933	1087	1487	186	16	158	13	1	412.45	412.17	530.65	160.54	300.74	227.68
3934	1087	1487	186	16	158	13	1	232.64	347.3	207.88	17.87	155.41	81.01
3935	1087	1487	186	16	158	13	1	416.52	632.16	413.87	44.71	186.41	106.69
3936	1088	1488	186	16	163	13	2	194.95	243.14	178.5	12.47	125.5	85.38
3937	1088	1488	186	16	163	13	2	221.21	187.83	220.72	32.17	146.57	96.66
3938	1088	1488	186	16	163	13	2	278.81	519.16	391.67	139.67	248.9	208.89
3939	1088	1488	186	16	163	13	2	242.64	414.29	346.02	124.43	239.24	196.96
3940	1088	1488	186	16	163	13	2	381.69	330.59	528.5	178.1	286.76	256.88
3941	1089	1489	186	16	168	13	1	306.32	443.14	373.26	113.84	187.81	164.93
3942	1089	1489	186	16	168	13	1	99.11	277.17	93.89	34.75	100.68	69.35
3943	1089	1489	186	16	168	13	1	187.95	370.04	139.81	-5.27	63.51	34.71
3944	1089	1489	186	16	168	13	1	204.58	294.2	411.44	249.74	321.59	296.53
3945	1089	1489	186	16	168	13	1	153.34	293.92	212.24	107.28	175.62	151.93
3946	1090	1490	186	16	173	13	2	122.32	199.96	246.52	152.05	246.13	215.09
3947	1090	1490	186	16	173	13	2	340.83	305.34	370.57	51.55	149	111.82
3948	1090	1490	186	16	173	13	2	137.66	216.65	127.05	22.37	121.93	88.8
3949	1090	1490	186	16	173	13	2	287.64	363.19	468.2	197.52	297	261.24
3950	1090	1490	186	16	173	13	2	223.22	392.19	252.99	55.85	162.5	122.38
3951	1091	1491	191	16	154	14	1	175.37	347.64	221.28	85.24	213.75	123.93
3952	1091	1491	191	16	154	14	1	306.26	447.2	472.18	212.36	337.55	259.62
3953	1091	1491	191	16	154	14	1	287.22	272.03	324.81	86.17	213.11	128.12
3954	1091	1491	191	16	154	14	1	260.82	479.62	347.09	123.35	244.83	155.82
3955	1091	1491	191	16	154	14	1	260.36	380.36	273.83	57.43	180.94	98.34
3956	1092	1492	191	16	159	14	2	427.19	653.93	608.13	212.67	332.85	249.87
3957	1092	1492	191	16	159	14	2	195.9	309.06	372.67	203	327.06	241.96
3958	1092	1492	191	16	159	14	2	360.15	625.98	409.87	71.44	196.66	105.26
3959	1092	1492	191	16	159	14	2	190.11	273	156.57	-12.15	113.42	30.04
3960	1092	1492	191	16	159	14	2	447.3	536.82	472.49	51.88	177.7	88.16
3961	1093	1493	191	16	164	14	1	272.48	279.06	334.12	106.91	213.21	163.42
3962	1093	1493	191	16	164	14	1	305.02	436.27	419.54	158.77	260.04	217.43
3963	1093	1493	191	16	164	14	1	224.24	314.54	244.78	65.79	171.53	122.18
3964	1093	1493	191	16	164	14	1	188.65	351.44	499.06	350.4	455.32	406.94
3965	1093	1493	191	16	164	14	1	253.62	170.42	418.24	199.92	303.42	255.08
3966	1094	1494	191	16	169	14	2	340.35	251.09	305.2	-7.83	109.74	46.26
3967	1094	1494	191	16	169	14	2	277.4	293.82	421.36	164.78	280.53	215.9
3968	1094	1494	191	16	169	14	2	225.4	379.43	242.22	43.41	161.53	96.21
3969	1094	1494	191	16	169	14	2	259.02	417.71	387.18	155.44	273.88	201.06
3970	1094	1494	191	16	169	14	2	253.68	365.29	323.39	99	216.42	145.78
3971	1095	1495	191	16	174	14	1	301.14	217.55	276.65	18.86	136.56	94.11
3972	1095	1495	191	16	174	14	1	220.4	372.42	271.62	91.9	211.53	162.48
3973	1095	1495	191	16	174	14	1	395.15	554.52	473.21	121.73	238.55	195.87
3974	1095	1495	191	16	174	14	1	383.18	510.83	508.81	172.15	287.1	242.66
3975	1095	1495	191	16	174	14	1	220.3	381.81	321.7	139.77	265.61	211.97
3976	1096	1496	196	16	155	15	2	332.55	555.48	283.49	-26.25	60.7	17.32
3977	1096	1496	196	16	155	15	2	332.99	410.32	417.99	112.56	194.93	159.58
3978	1096	1496	196	16	155	15	2	283.47	458.12	426.7	173.79	264.17	223.91
3979	1096	1496	196	16	155	15	2	264.33	344.46	229.97	-6.58	77.85	44.84
3980	1096	1496	196	16	155	15	2	134.83	172.17	266.22	158.09	239.35	205.04
3981	1097	1497	196	16	160	15	1	278.29	368.97	412.66	176.32	290.95	218.21
3982	1097	1497	196	16	160	15	1	328.99	508.35	317.28	39.62	161.81	82.23
3983	1097	1497	196	16	160	15	1	247.74	312.43	435.19	227.57	352.59	274.36
3984	1097	1497	196	16	160	15	1	333.1	519.87	538.58	252.61	373.61	298.8
3985	1097	1497	196	16	160	15	1	296.65	403.1	277.35	30.09	151.78	70.65
3986	1098	1498	196	16	165	15	2	362.59	489.29	383.3	53.76	144.79	124.49
3987	1098	1498	196	16	165	15	2	130.11	212.12	244.08	142.45	242.71	214.12
3988	1098	1498	196	16	165	15	2	90	270.57	254.19	189.87	280.47	259.07
3989	1098	1498	196	16	165	15	2	64.79	111.1	48.75	15.62	112.36	84.13
3990	1098	1498	196	16	165	15	2	297.57	333.17	402	134.84	229.5	201.13
3991	1099	1499	196	16	170	15	1	383.97	462.31	491.96	145.09	278.79	216.81
3992	1099	1499	196	16	170	15	1	264.7	403.39	316.47	97.13	232.72	170.18
3993	1099	1499	196	16	170	15	1	358.24	512.49	419.3	109.7	245.1	185.25
3994	1099	1499	196	16	170	15	1	508.81	666.51	684.66	216.06	342.45	289.44
3995	1099	1499	196	16	170	15	1	448.18	579.2	497.17	96.48	229.37	169.22
3996	1100	1500	196	16	175	15	2	390.31	486.28	466.28	110.36	236.78	167.52
3997	1100	1500	196	16	175	15	2	185.79	370.54	155.35	-3.05	125.11	49.43
3998	1100	1500	196	16	175	15	2	347.54	368.4	496.58	178.2	307.46	240.73
3999	1100	1500	196	16	175	15	2	278.5	338.82	305.71	55.58	190.21	116.19
4000	1100	1500	196	16	175	15	2	401.98	588.5	349.93	-27.27	105.65	32.83
4001	1051	1501	177	17	200	20	1	213.08	377.08	330.23	157.68	243.92	157.68
4002	1051	1501	177	17	200	20	1	269.57	364.2	508.71	294.9	380.3	294.9
4003	1051	1501	177	17	200	20	1	266.72	431.56	223.45	-5.34	77.96	-5.34
4004	1051	1501	177	17	200	20	1	190.47	392.3	323.51	172	259.3	172
4005	1051	1501	177	17	200	20	1	156.38	269.08	253.54	138.26	226.64	138.26
4006	1052	1502	177	17	195	20	2	280.45	391.35	449.68	201.16	332.7	201.16
4007	1052	1502	177	17	195	20	2	342.71	403.97	425.09	105.71	246.16	105.71
4008	1052	1502	177	17	195	20	2	50.81	121.68	165.27	144.2	279.18	144.2
4009	1052	1502	177	17	195	20	2	284.81	235.64	265.64	9.41	148.02	9.41
4010	1052	1502	177	17	195	20	2	135.45	204.24	129.09	16.6	150.64	16.6
4011	1053	1503	177	17	190	20	1	233.84	514.03	314.73	121.93	218.28	121.93
4012	1053	1503	177	17	190	20	1	205.24	437.6	134.35	-26.8	70.53	-26.8
4013	1053	1503	177	17	190	20	1	206.34	334.65	240.53	80.21	178.2	80.21
4014	1053	1503	177	17	190	20	1	230.65	486.85	81.05	-110.43	-18.05	-110.43
4015	1053	1503	177	17	190	20	1	305.34	461.29	289.09	31.79	133.22	31.79
4016	1054	1504	177	17	185	20	2	279.86	424.99	361.79	105.94	232.37	105.94
4017	1054	1504	177	17	185	20	2	281.82	442.08	369.98	121.22	241.93	121.22
4018	1054	1504	177	17	185	20	2	307.98	365.35	492.98	213.02	345.83	213.02
4019	1054	1504	177	17	185	20	2	140.19	130.63	300.95	184.08	306.63	184.08
4020	1054	1504	177	17	185	20	2	295.83	376.74	269.84	0.03	126.46	0.03
4021	1055	1505	177	17	180	20	1	319.1	404.52	566.39	291.7	357.8	291.7
4022	1055	1505	177	17	180	20	1	263.06	318.87	384.45	162.77	230.5	162.77
4023	1055	1505	177	17	180	20	1	149.63	308.93	308.53	198.89	271.95	198.89
4024	1055	1505	177	17	180	20	1	2.76	125.8	107.5	148.64	213.56	148.64
4025	1055	1505	177	17	180	20	1	96.26	71.42	113.84	69.23	136.18	69.23
4026	1056	1506	182	17	199	19	2	191.06	206.87	332.08	166.95	255.42	166.95
4027	1056	1506	182	17	199	19	2	322.41	335.38	260.4	-34.92	51.49	-34.92
4028	1056	1506	182	17	199	19	2	322.53	405.88	402.17	108.91	195.69	108.91
4029	1056	1506	182	17	199	19	2	243.16	407.87	324.62	103.85	186.57	103.85
4030	1056	1506	182	17	199	19	2	223.09	285.77	352.53	156.07	243.08	156.07
4031	1057	1507	182	17	194	19	1	174.56	373.88	196.37	66.98	133.99	66.98
4032	1057	1507	182	17	194	19	1	245.57	433.78	440.43	239.06	310.37	239.06
4033	1057	1507	182	17	194	19	1	268.43	323.88	292.28	71.15	140.33	71.15
4034	1057	1507	182	17	194	19	1	100.13	175.88	225.64	170.08	242.84	170.08
4035	1057	1507	182	17	194	19	1	283.16	360.89	296.98	60.88	131.41	60.88
4036	1058	1508	182	17	189	19	2	166.97	208.4	193.94	61.88	171.62	61.88
4037	1058	1508	182	17	189	19	2	142.96	197.19	127.52	9.91	117.02	9.91
4038	1058	1508	182	17	189	19	2	164.47	144.8	259.23	123.21	231.93	123.21
4039	1058	1508	182	17	189	19	2	330.59	431.71	394.01	87.19	195.8	87.19
4040	1058	1508	182	17	189	19	2	206.59	223.59	278.9	95.31	208.79	95.31
4041	1059	1509	182	17	184	19	1	289.04	468.77	304.82	54.58	172.15	54.58
4042	1059	1509	182	17	184	19	1	155.88	293.51	319.74	202.88	308.12	202.88
4043	1059	1509	182	17	184	19	1	225.89	237.58	296.52	117.57	232.98	117.57
4044	1059	1509	182	17	184	19	1	213.02	435.77	293.62	122.11	235.74	122.11
4045	1059	1509	182	17	184	19	1	294.56	356.31	380.61	130.3	244.36	130.3
4046	1060	1510	182	17	179	19	2	184.06	177.28	322.59	171.07	291.74	171.07
4047	1060	1510	182	17	179	19	2	247.71	400.03	358.37	141.04	269.18	141.04
4048	1060	1510	182	17	179	19	2	260.53	440.26	328.46	90.82	220.19	90.82
4049	1060	1510	182	17	179	19	2	309.9	498.67	267.62	-22.26	100.48	-22.26
4050	1060	1510	182	17	179	19	2	75.73	193.58	252.45	200.55	328.76	200.55
4051	1061	1511	187	17	198	18	1	259.78	470.24	260.28	49.78	119.19	49.78
4052	1061	1511	187	17	198	18	1	236.27	350.92	324.92	136.63	210.12	136.63
4053	1061	1511	187	17	198	18	1	330.31	408.65	414.94	133.51	199.96	133.51
4054	1061	1511	187	17	198	18	1	132.24	135.77	159.33	70.11	141.26	70.11
4055	1061	1511	187	17	198	18	1	302.53	252.26	278.03	18.03	92.95	18.03
4056	1062	1512	187	17	193	18	2	238.49	246.06	273.88	64.22	155.89	64.22
4057	1062	1512	187	17	193	18	2	225.54	387.5	275.92	74.61	165.93	74.61
4058	1062	1512	187	17	193	18	2	144.86	169.36	307.19	186.71	272.97	186.71
4059	1062	1512	187	17	193	18	2	176.44	220.69	234.18	86.95	181.57	86.95
4060	1062	1512	187	17	193	18	2	317.45	452.24	369.08	82.65	172.8	82.65
4061	1063	1513	187	17	188	18	1	139.16	290.79	328.73	229.8	290.96	229.8
4062	1063	1513	187	17	188	18	1	171.53	316.19	325.61	202.18	266.74	202.18
4063	1063	1513	187	17	188	18	1	147.71	202.58	144.36	34.78	93.01	34.78
4064	1063	1513	187	17	188	18	1	188.48	306.57	151.24	5.07	72.01	5.07
4065	1063	1513	187	17	188	18	1	133.92	236.99	201.94	109.69	178.52	109.69
4066	1064	1514	187	17	183	18	2	399.39	456.58	508.91	142.31	229.45	142.31
4067	1064	1514	187	17	183	18	2	160.68	224.69	255.12	120.75	214.59	120.75
4068	1064	1514	187	17	183	18	2	216.37	380.57	316.5	129.66	225.05	129.66
4069	1064	1514	187	17	183	18	2	178.88	275.31	229.43	79.19	174.06	79.19
4070	1064	1514	187	17	183	18	2	282.75	342.86	430.05	171.57	261.76	171.57
4071	1065	1515	187	17	178	18	1	270.15	532.33	380.76	166.22	257.06	166.22
4072	1065	1515	187	17	178	18	1	82.04	297.7	163.5	126.69	219.45	126.69
4073	1065	1515	187	17	178	18	1	183.06	380.47	219.82	85.82	177.91	85.82
4074	1065	1515	187	17	178	18	1	271.54	372.5	357.07	124.35	217.11	124.35
4075	1065	1515	187	17	178	18	1	261.59	430.88	339.07	116.73	202.38	116.73
4076	1066	1516	192	17	197	17	2	335.98	349.5	377.49	64.97	146.31	64.97
4077	1066	1516	192	17	197	17	2	287.22	263.76	351.64	96.89	181.5	96.89
4078	1066	1516	192	17	197	17	2	260.4	384.42	194.21	-45.46	35.25	-45.46
4079	1066	1516	192	17	197	17	2	261.36	440.26	277.75	43.55	119.36	43.55
4080	1066	1516	192	17	197	17	2	184.94	249.02	265.27	104.32	182.52	104.32
4081	1067	1517	192	17	192	17	1	313.96	467	428.14	154.38	243.43	154.38
4082	1067	1517	192	17	192	17	1	267.71	276.74	381.22	164.82	255.59	164.82
4083	1067	1517	192	17	192	17	1	244.94	313.43	547.66	347.06	437.15	347.06
4084	1067	1517	192	17	192	17	1	170.01	323.58	267.02	140.54	233.9	140.54
4085	1067	1517	192	17	192	17	1	122.48	179.59	229.1	149.44	238.86	149.44
4086	1068	1518	192	17	187	17	2	276.63	105.07	233.42	-17.28	83.78	-17.28
4087	1068	1518	192	17	187	17	2	228.54	305.37	176.68	-24.78	64.04	-24.78
4088	1068	1518	192	17	187	17	2	142.2	164.43	263.65	146.23	243.91	146.23
4089	1068	1518	192	17	187	17	2	339.11	423.97	412.91	103.4	211.35	103.4
4090	1068	1518	192	17	187	17	2	264.25	367.06	340.87	104.83	202.52	104.83
4091	1069	1519	192	17	182	17	1	201.62	352.45	298.69	136.86	228.18	136.86
4092	1069	1519	192	17	182	17	1	129.51	96.54	360	265.51	369.31	265.51
4093	1069	1519	192	17	182	17	1	234.74	387.76	133	-61.86	39.58	-61.86
4094	1069	1519	192	17	182	17	1	315.95	458.76	413.85	139.58	234.29	139.58
4095	1069	1519	192	17	182	17	1	247.86	470.33	329.19	121.75	223.18	121.75
4096	1070	1520	192	17	177	17	2	138.09	259.96	29.08	-82.74	53.3	-82.74
4097	1070	1520	192	17	177	17	2	221.07	531.51	253.31	57.57	195.33	57.57
4098	1070	1520	192	17	177	17	2	415.23	458.18	657.88	269.7	404.32	269.7
4099	1070	1520	192	17	177	17	2	358.51	424.55	454.95	124.76	262.14	124.76
4100	1070	1520	192	17	177	17	2	282.79	399.1	296.81	42.77	176.07	42.77
4101	1071	1521	197	17	196	16	1	282.93	402.21	270.98	27.97	103.46	27.97
4102	1071	1521	197	17	196	16	1	217.12	342.76	327.01	144.81	221.67	144.81
4103	1071	1521	197	17	196	16	1	159.86	331.89	230.31	114.79	195.13	114.79
4104	1071	1521	197	17	196	16	1	115.39	297.22	195.73	122.16	192.16	122.16
4105	1071	1521	197	17	196	16	1	167.41	112.77	204.27	71.1	136.33	71.1
4106	1072	1522	197	17	191	16	2	444.75	527.72	628.7	207.95	347.39	207.95
4107	1072	1522	197	17	191	16	2	208.99	335.59	360.54	178.38	308.24	178.38
4108	1072	1522	197	17	191	16	2	243.62	443.56	363.09	146.47	277.71	146.47
4109	1072	1522	197	17	191	16	2	422.03	413.29	624.47	221.6	355.05	221.6
4110	1072	1522	197	17	191	16	2	105.72	221.58	272.02	196.43	323.53	196.43
4111	1073	1523	197	17	186	16	1	260	348.13	276.17	61.78	121.79	61.78
4112	1073	1523	197	17	186	16	1	101.02	63.57	387.93	326.62	390.36	326.62
4113	1073	1523	197	17	186	16	1	158.9	211.6	230.81	120.06	175.46	120.06
4114	1073	1523	197	17	186	16	1	109.96	179.54	160.32	85.75	154.32	85.75
4115	1073	1523	197	17	186	16	1	282.67	294.96	248.22	-5.61	60.74	-5.61
4116	1074	1524	197	17	181	16	2	241	421.62	271.48	56.96	169.98	56.96
4117	1074	1524	197	17	181	16	2	305.15	475.65	325.74	52.39	175.14	52.39
4118	1074	1524	197	17	181	16	2	355.57	438.45	446.62	113.12	228.78	113.12
4119	1074	1524	197	17	181	16	2	182.66	367.41	319.3	168.46	282.93	168.46
4120	1074	1524	197	17	181	16	2	189.42	306.73	273.85	112.43	214.93	112.43
4121	1075	1525	197	17	176	16	1	399.18	482.98	334.07	-15.63	55.2	-15.63
4122	1075	1525	197	17	176	16	1	212.08	277.02	157.54	-11.5	65.81	-11.5
4123	1075	1525	197	17	176	16	1	382.55	416.84	518.25	180.42	254.65	180.42
4124	1075	1525	197	17	176	16	1	283.03	381.82	224.17	-17.13	59.43	-17.13
4125	1075	1525	197	17	176	16	1	286.38	251.55	251.7	10.42	85.61	10.42
4126	1076	1526	178	18	151	11	2	171.07	228.45	237.92	84.59	176.36	84.59
4127	1076	1526	178	18	151	11	2	277.72	304.5	224.92	-28.21	64.69	-28.21
4128	1076	1526	178	18	151	11	2	134.69	256.76	196.07	94.01	183.36	94.01
4129	1076	1526	178	18	151	11	2	250.9	380.94	255.86	31.91	129.05	31.91
4130	1076	1526	178	18	151	11	2	349.03	568.31	433.69	110.28	205.25	110.28
4131	1077	1527	178	18	156	11	1	328.87	376.64	372.29	84.37	182.88	84.37
4132	1077	1527	178	18	156	11	1	101.71	263.82	275.36	220.95	317.89	220.95
4133	1077	1527	178	18	156	11	1	168.35	442.94	465.4	340.71	434.54	340.71
4134	1077	1527	178	18	156	11	1	246.82	250.37	276.02	70.8	158.07	70.8
4135	1077	1527	178	18	156	11	1	177.2	259.2	183.81	40.42	130.54	40.42
4136	1078	1528	178	18	161	11	2	253.06	368.5	349.57	124.94	263.03	124.94
4137	1078	1528	178	18	161	11	2	266.07	383.06	274.21	35	172.24	35
4138	1078	1528	178	18	161	11	2	252.87	429.34	403.26	180.61	311.95	180.61
4139	1078	1528	178	18	161	11	2	61.92	190.5	-8.68	-41.9	90.98	-41.9
4140	1078	1528	178	18	161	11	2	216.67	319.25	410.51	220.58	352.9	220.58
4141	1079	1529	178	18	166	11	1	91.84	309.3	199.87	153.34	250.04	153.34
4142	1079	1529	178	18	166	11	1	254.64	209.6	280.27	63.89	170.52	63.89
4143	1079	1529	178	18	166	11	1	245.73	241.7	381.4	179.58	283.49	179.58
4144	1079	1529	178	18	166	11	1	416.04	524.85	702.12	325.23	429.44	325.23
4145	1079	1529	178	18	166	11	1	136.48	99.7	238.45	146.92	249.04	146.92
4146	1080	1530	178	18	171	11	2	173.92	190.37	312.61	160.13	296.66	160.13
4147	1080	1530	178	18	171	11	2	228.34	320.16	401.17	201.22	331.71	201.22
4148	1080	1530	178	18	171	11	2	208.96	227.93	250.2	62.61	199.5	62.61
4149	1080	1530	178	18	171	11	2	185.8	93.33	455.64	299.57	431.05	299.57
4150	1080	1530	178	18	171	11	2	233.06	337.99	352.26	148.82	277.77	148.82
4151	1081	1531	183	18	152	12	1	189.91	185.65	328.11	181.39	275.94	181.39
4152	1081	1531	183	18	152	12	1	156.77	115.64	160.4	53.55	154.21	53.55
4153	1081	1531	183	18	152	12	1	149.82	252.38	103.37	-7.34	88.68	-7.34
4154	1081	1531	183	18	152	12	1	113.94	305.39	2.17	-65.76	31.62	-65.76
4155	1081	1531	183	18	152	12	1	200.72	217.53	240.51	86.07	185.76	86.07
4156	1082	1532	183	18	157	12	2	148.32	235.74	155.27	32.62	126.65	32.62
4157	1082	1532	183	18	157	12	2	304.7	234	317.77	43.61	145.46	43.61
4158	1082	1532	183	18	157	12	2	267.49	474.32	395.08	153.73	252.02	153.73
4159	1082	1532	183	18	157	12	2	234.41	368.25	196.83	-12.46	83.1	-12.46
4160	1082	1532	183	18	157	12	2	144.99	196.21	201.95	81.48	174.99	81.48
4161	1083	1533	183	18	162	12	1	243.61	350.01	287.19	89.21	168.11	89.21
4162	1083	1533	183	18	162	12	1	295.61	352.51	512.08	264.19	344.95	264.19
4163	1083	1533	183	18	162	12	1	241.75	440.56	192.51	-11.52	76.49	-11.52
4164	1083	1533	183	18	162	12	1	277.42	243.29	238.14	-3.65	79.44	-3.65
4165	1083	1533	183	18	162	12	1	173.04	196.22	315.56	187.86	267.17	187.86
4166	1084	1534	183	18	167	12	2	134.8	135.19	264.11	150.03	277.81	150.03
4167	1084	1534	183	18	167	12	2	327.65	445.22	322.87	26.95	159.42	26.95
4168	1084	1534	183	18	167	12	2	56.08	163.29	161.76	134.39	268.89	134.39
4169	1084	1534	183	18	167	12	2	222.96	401.09	224.4	27.77	165.02	27.77
4170	1084	1534	183	18	167	12	2	322.21	449.76	375.81	77.88	211.62	77.88
4171	1085	1535	183	18	172	12	1	348.76	403.39	507.47	202.24	337.77	202.24
4172	1085	1535	183	18	172	12	1	282.31	408.93	371.07	135.44	276.12	135.44
4173	1085	1535	183	18	172	12	1	321.94	509.11	363.59	83.25	221.84	83.25
4174	1085	1535	183	18	172	12	1	258.22	267.76	257.72	41.07	178.41	41.07
4175	1085	1535	183	18	172	12	1	345.66	362.13	369.99	73.71	214.72	73.71
4176	1086	1536	188	18	153	13	2	207.93	417.01	278.62	95.96	181.75	95.96
4177	1086	1536	188	18	153	13	2	129.29	167.77	83.78	-20.31	70.07	-20.31
4178	1086	1536	188	18	153	13	2	173.54	293.99	290.01	149.74	231.79	149.74
4179	1086	1536	188	18	153	13	2	195.85	232.23	335.22	168.79	258.97	168.79
4180	1086	1536	188	18	153	13	2	62.63	-5.22	107.07	62.32	153.27	62.32
4181	1087	1537	188	18	158	13	1	280.53	318.08	274.88	32.81	163.05	32.81
4182	1087	1537	188	18	158	13	1	317.46	425.25	385.79	107.43	244.06	107.43
4183	1087	1537	188	18	158	13	1	243.19	342.5	229.6	23.28	164.33	23.28
4184	1087	1537	188	18	158	13	1	196.63	340.74	191.11	38.99	174.81	38.99
4185	1087	1537	188	18	158	13	1	213.65	327.46	171.58	10.83	150.61	10.83
4186	1088	1538	188	18	163	13	2	261.48	418.02	383.54	147.63	259.79	147.63
4187	1088	1538	188	18	163	13	2	284.58	446.14	211.27	-45.86	68.45	-45.86
4188	1088	1538	188	18	163	13	2	203.2	195.81	260.08	87.83	202.87	87.83
4189	1088	1538	188	18	163	13	2	124.64	105.87	211.07	106.39	210.52	106.39
4190	1088	1538	188	18	163	13	2	52.98	23.32	254.92	224.81	331.3	224.81
4191	1089	1539	188	18	168	13	1	89.22	132.38	104.35	51.89	112.39	51.89
4192	1089	1539	188	18	168	13	1	79.19	146.13	188.6	150.16	213.99	150.16
4193	1089	1539	188	18	168	13	1	133.36	264.57	63.32	-25.2	43.77	-25.2
4194	1089	1539	188	18	168	13	1	227.78	251.67	436.26	250.41	314.29	250.41
4195	1089	1539	188	18	168	13	1	213.12	227.49	158.45	-13.88	46.78	-13.88
4196	1090	1540	188	18	173	13	2	165.06	256.25	301.02	160.31	259.95	160.31
4197	1090	1540	188	18	173	13	2	291.36	248.67	458.77	199.58	308	199.58
4198	1090	1540	188	18	173	13	2	181.9	203.54	157.57	2.93	99.41	2.93
4199	1090	1540	188	18	173	13	2	142.9	177.64	100.87	-10.24	88.28	-10.24
4200	1090	1540	188	18	173	13	2	186.34	192.33	232.56	80.68	180.76	80.68
4201	1091	1541	193	18	154	14	1	360.99	452.45	387.3	65.95	184.53	65.95
4202	1091	1541	193	18	154	14	1	288.8	213.38	435.92	190.48	315.95	190.48
4203	1091	1541	193	18	154	14	1	306.65	299.72	371.13	111.92	236.44	111.92
4204	1091	1541	193	18	154	14	1	232.7	176.71	352.63	166.31	284.44	166.31
4205	1091	1541	193	18	154	14	1	214.38	215.91	329.96	163.23	282.97	163.23
4206	1092	1542	193	18	159	14	2	204.4	192.03	343.19	166.42	286.53	166.42
4207	1092	1542	193	18	159	14	2	131.35	183.96	233.94	121.1	243.7	121.1
4208	1092	1542	193	18	159	14	2	361.9	374.47	377.6	32.63	156.26	32.63
4209	1092	1542	193	18	159	14	2	319.1	525.44	316.57	25.2	149.52	25.2
4210	1092	1542	193	18	159	14	2	277.21	332.79	444.24	201.07	323.72	201.07
4211	1093	1543	193	18	164	14	1	325.1	478.62	356.61	73.94	180.23	73.94
4212	1093	1543	193	18	164	14	1	187.53	189.13	364	224.12	321.94	224.12
4213	1093	1543	193	18	164	14	1	292.53	581.75	274.78	30.05	136.36	30.05
4214	1093	1543	193	18	164	14	1	262.66	506.96	178.81	-40.66	69.88	-40.66
4215	1093	1543	193	18	164	14	1	370.24	451.62	437.61	113.47	217.25	113.47
4216	1094	1544	193	18	169	14	2	143.65	223.44	303.33	194.11	306.35	194.11
4217	1094	1544	193	18	169	14	2	285.78	282.32	275.8	24.87	146.43	24.87
4218	1094	1544	193	18	169	14	2	151.89	139.91	212.19	84.37	201.86	84.37
4219	1094	1544	193	18	169	14	2	231.21	197.48	351.67	149.55	264.64	149.55
4220	1094	1544	193	18	169	14	2	153.98	296.63	290.36	163.84	279.56	163.84
4221	1095	1545	193	18	174	14	1	236.04	326.84	349.31	155.14	273.3	155.14
4222	1095	1545	193	18	174	14	1	226.05	343.41	497.9	315.84	433.71	315.84
4223	1095	1545	193	18	174	14	1	352.65	388.97	662.38	355.07	470.84	355.07
4224	1095	1545	193	18	174	14	1	298.51	396.28	437.82	177.99	299.42	177.99
4225	1095	1545	193	18	174	14	1	207.02	302.43	305.49	131.89	253.83	131.89
4226	1096	1546	198	18	155	15	2	236.68	190.12	302.89	98.16	183.86	98.16
4227	1096	1546	198	18	155	15	2	141.63	142.6	174.57	61.42	145.88	61.42
4228	1096	1546	198	18	155	15	2	262.03	389.55	298.55	62.91	146.11	62.91
4229	1096	1546	198	18	155	15	2	201	384.86	154.58	-19.74	64.5	-19.74
4230	1096	1546	198	18	155	15	2	50.66	60.96	264.49	239.22	323.17	239.22
4231	1097	1547	198	18	160	15	1	180.96	319.4	261.7	121.68	234.05	121.68
4232	1097	1547	198	18	160	15	1	62.21	176.78	41.22	22.01	137.88	22.01
4233	1097	1547	198	18	160	15	1	256.59	381.74	269.75	54.41	176.48	54.41
4234	1097	1547	198	18	160	15	1	274.37	312.02	383	148.59	262.23	148.59
4235	1097	1547	198	18	160	15	1	293.22	412.19	371.34	118.96	243.68	118.96
4236	1098	1548	198	18	165	15	2	266.49	284.98	454.98	218.11	318.09	218.11
4237	1098	1548	198	18	165	15	2	174.24	123.4	280.32	132.15	225.44	132.15
4238	1098	1548	198	18	165	15	2	264.48	254.51	326.5	93.26	189.26	93.26
4239	1098	1548	198	18	165	15	2	158.05	192.77	407.13	280.88	379.58	280.88
4240	1098	1548	198	18	165	15	2	155.98	310.68	194.81	63.22	149.1	63.22
4241	1099	1549	198	18	170	15	1	227.87	339.14	310.11	118.65	254.52	118.65
4242	1099	1549	198	18	170	15	1	322.6	491.48	373.96	88.94	215.97	88.94
4243	1099	1549	198	18	170	15	1	273.75	305	397.58	167.01	303.1	167.01
4244	1099	1549	198	18	170	15	1	285.54	332.64	453.75	205.97	344.17	205.97
4245	1099	1549	198	18	170	15	1	278.69	422.94	476.46	239.09	373.46	239.09
4246	1100	1550	198	18	175	15	2	380.43	536.82	400.16	45.06	164.56	45.06
4247	1100	1550	198	18	175	15	2	201.68	177.37	245.96	81.16	208.32	81.16
4248	1100	1550	198	18	175	15	2	403.82	306.07	548.64	177.4	303.99	177.4
4249	1100	1550	198	18	175	15	2	357.35	393.23	377.77	43.53	170.6	43.53
4250	1100	1550	198	18	175	15	2	174.14	413.56	132.76	-12.79	116.75	-12.79
4251	1051	1551	179	19	200	20	1	381.42	433.54	420.97	92.87	175.07	92.87
4252	1051	1551	179	19	200	20	1	226.06	323.9	262.95	75.98	151.81	75.98
4253	1051	1551	179	19	200	20	1	236.06	353.37	308.42	115.38	195.59	115.38
